level_0,index,tweet_id,source_x,text,expanded_urls,name,breed,date,time,score,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,followers_count,friends_count,source_y,retweeted_status,url
249,5899,679777920601223168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,https://twitter.com/dog_rates/status/679777920601223168/photo/1,Rinna,pupper,2015-12-23,21:37:40,1.0,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,True,bull_mastiff,0.420119,True,French_bulldog,0.00948059,True,3140,1129,8395339,14,Twitter for iPhone,Original tweet,https://t.co/PA0czwucsb
250,5904,679527802031484928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,https://twitter.com/dog_rates/status/679527802031484928/photo/1,None,pupper,2015-12-23,05:03:47,1.1,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,mailbox,0.336393,False,cannon,0.158936,False,cuirass,0.0526471,False,2686,733,8395339,14,Twitter for iPhone,Original tweet,https://t.co/DA5aqnSGfB
251,5906,679503373272485890,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,https://twitter.com/dog_rates/status/679503373272485890/photo/1,Dwight,pupper,2015-12-23,03:26:43,0.8,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,porcupine,0.999846,False,meerkat,7.191479999999999e-05,False,echidna,4.44729e-05,False,3206,1499,8395339,14,Twitter for iPhone,Original tweet,https://t.co/jjW7zTxY9Z
252,5919,678800283649069056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,https://twitter.com/dog_rates/status/678800283649069056/photo/1,None,pupper,2015-12-21,04:52:53,1.2,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,Labrador_retriever,0.213673,True,beagle,0.146235,True,Airedale,0.122701,True,2618,917,8395339,14,Twitter for iPhone,Original tweet,https://t.co/DpCSVsl6vu
253,5934,678389028614488064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",https://twitter.com/dog_rates/status/678389028614488064/photo/1,Bella,pupper,2015-12-20,01:38:42,1.1,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,True,kelpie,0.227402,True,vizsla,0.103246,True,1894,432,8395339,14,Twitter for iPhone,Original tweet,https://t.co/auOoKuoveM
254,5936,678341075375947776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,https://twitter.com/dog_rates/status/678341075375947776/photo/1,None,pupper,2015-12-19,22:28:09,1.2,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,True,cocker_spaniel,0.0262298,True,Labrador_retriever,0.0241228,True,1747,544,8395339,14,Twitter for iPhone,Original tweet,https://t.co/cSp6w5GWgm
255,5938,678278586130948096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,https://twitter.com/dog_rates/status/678278586130948096/photo/1,None,pupper,2015-12-19,18:19:51,1.0,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese_dog,0.897841,True,Lhasa,0.0357175,True,Tibetan_terrier,0.017107499999999998,True,11575,6155,8395339,14,Twitter for iPhone,Original tweet,https://t.co/JK8MByRzgj
256,5954,677557565589463040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,https://twitter.com/dog_rates/status/677557565589463040/photo/1,None,pupper,2015-12-17,18:34:46,1.0,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,seat_belt,0.27725700000000003,False,Shih-Tzu,0.249017,True,Pekinese,0.209213,True,2462,1167,8395339,14,Twitter for iPhone,Original tweet,https://t.co/96IBkOYB7j
257,5963,677269281705472000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,https://twitter.com/dog_rates/status/677269281705472000/photo/1,None,pupper,2015-12-16,23:29:14,1.0,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,Shetland_sheepdog,0.656616,True,collie,0.195405,True,German_shepherd,0.0131032,True,2010,712,8395339,14,Twitter for iPhone,Original tweet,https://t.co/ep8ATEJwRb
258,5972,676936541936185344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,https://twitter.com/dog_rates/status/676936541936185344/photo/1,None,pupper,2015-12-16,01:27:03,0.8,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1,Chesapeake_Bay_retriever,0.5452859999999999,True,Norwegian_elkhound,0.081482,True,space_heater,0.0473911,False,12811,4956,8395346,14,Twitter for iPhone,Original tweet,https://t.co/mqvaxleHRz
259,5977,676819651066732545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,"https://twitter.com/dog_rates/status/676819651066732545/photo/1,https://twitter.com/dog_rates/status/676819651066732545/photo/1",None,pupper,2015-12-15,17:42:34,1.2,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,rain_barrel,0.625555,False,barrel,0.138383,False,Labrador_retriever,0.0394646,True,1824,674,8395346,14,Twitter for iPhone,Original tweet,https://t.co/1HrFdo7M0C
260,5980,676617503762681856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,https://twitter.com/dog_rates/status/676617503762681856/photo/1,None,pupper,2015-12-15,04:19:18,1.3,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True,2918,978,8395346,14,Twitter for iPhone,Original tweet,https://t.co/mpQl2rJjDh
261,5983,676603393314578432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,https://twitter.com/dog_rates/status/676603393314578432/photo/1,Godzilla,pupper,2015-12-15,03:23:14,0.9,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,whippet,0.8770209999999999,True,Great_Dane,0.0341819,True,boxer,0.028404,True,1166,385,8395346,14,Twitter for iPhone,Original tweet,https://t.co/g1tLGkyaxr
262,5988,676575501977128964,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,https://twitter.com/dog_rates/status/676575501977128964/photo/1,None,pupper,2015-12-15,01:32:24,0.8,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,1,feather_boa,0.424106,False,Yorkshire_terrier,0.0731443,True,Shetland_sheepdog,0.0575976,True,2596,1121,8395346,14,Twitter for iPhone,Original tweet,https://t.co/NsGyECJuq7
263,5991,676470639084101634,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,https://twitter.com/dog_rates/status/676470639084101634/photo/1,None,pupper,2015-12-14,18:35:43,1.1,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,golden_retriever,0.7903859999999999,True,borzoi,0.0228851,True,dingo,0.0153434,False,11680,4699,8395346,14,Twitter for iPhone,Original tweet,https://t.co/tAmQYvzrau
264,5992,676440007570247681,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,"https://twitter.com/dog_rates/status/676440007570247681/photo/1,https://twitter.com/dog_rates/status/676440007570247681/photo/1",None,pupper,2015-12-14,16:34:00,1.1,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,2,Maltese_dog,0.579472,True,toy_poodle,0.133446,True,Shih-Tzu,0.0943966,True,1729,674,8395346,14,Twitter for iPhone,Original tweet,https://t.co/dB0H9hdZai
265,5994,676263575653122048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,https://twitter.com/dog_rates/status/676263575653122048/photo/1,None,pupper,2015-12-14,04:52:55,1.0,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,teddy,0.0982826,False,toy_poodle,0.0980293,True,shopping_basket,0.07785210000000001,False,2088,553,8395346,14,Twitter for iPhone,Original tweet,https://t.co/fTgbq1UBR9
266,6004,675898130735476737,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,https://twitter.com/dog_rates/status/675898130735476737/photo/1,None,pupper,2015-12-13,04:40:46,1.0,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1,Labrador_retriever,0.40743,True,malinois,0.0770367,True,pug,0.0745973,True,1628,569,8395346,14,Twitter for iPhone,Original tweet,https://t.co/G0pQiFGM7O
267,6009,675853064436391936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,"https://twitter.com/dog_rates/status/675853064436391936/photo/1,https://twitter.com/dog_rates/status/675853064436391936/photo/1",None,pupper,2015-12-13,01:41:41,1.1,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1,Labrador_retriever,0.868367,True,golden_retriever,0.0433046,True,vizsla,0.0282072,True,2695,1302,8395346,14,Twitter for iPhone,Original tweet,https://t.co/y93p6FLvVw
268,6011,675845657354215424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",https://twitter.com/dog_rates/status/675845657354215424/photo/1,Pepper,pupper,2015-12-13,01:12:15,1.0,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,pug,0.8839520000000001,True,Boston_bull,0.0110568,True,French_bulldog,0.00983981,True,2283,880,8395346,14,Twitter for iPhone,Original tweet,https://t.co/40dj4eTsXG
269,6013,675820929667219457,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,https://twitter.com/dog_rates/status/675820929667219457/photo/1,None,pupper,2015-12-12,23:34:00,1.1,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,1,basset,0.556373,True,beagle,0.201675,True,bloodhound,0.110848,True,1052,234,8395346,14,Twitter for iPhone,Original tweet,https://t.co/lyXX3v5j4s
270,6016,675740360753160193,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,https://twitter.com/dog_rates/status/675740360753160193/video/1,None,pupper,2015-12-12,18:13:51,1.2,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,golden_retriever,0.800495,True,kuvasz,0.0977564,True,Saluki,0.0684146,True,1167,346,8395346,14,Twitter for iPhone,Original tweet,https://t.co/AUJi8ujxw9
271,6027,675432746517426176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,"https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1",None,pupper,2015-12-11,21:51:30,1.2,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,Labrador_retriever,0.986548,True,golden_retriever,0.00886185,True,Chihuahua,0.000693528,True,1525,567,8395346,14,Twitter for iPhone,Original tweet,https://t.co/wNkqAED6lG
272,6032,675334060156301312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,"https://twitter.com/dog_rates/status/675334060156301312/photo/1,https://twitter.com/dog_rates/status/675334060156301312/photo/1",None,pupper,2015-12-11,15:19:21,1.2,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,True,Cardigan,0.11681,True,chow,0.0390362,True,2768,1288,8395346,14,Twitter for iPhone,Original tweet,https://t.co/2d68FmWGGs
273,6040,675113801096802304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,https://twitter.com/dog_rates/status/675113801096802304/photo/1,Zuzu,pupper,2015-12-11,00:44:07,1.0,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,bow,0.16802,False,quill,0.108807,False,joystick,0.0433118,False,1949,786,8395346,14,Twitter for iPhone,Original tweet,https://t.co/2H5SKmk0k7
274,6045,675006312288268288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,https://twitter.com/dog_rates/status/675006312288268288/photo/1,Mollie,pupper,2015-12-10,17:37:00,1.0,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,True,space_heater,0.043388800000000005,False,beagle,0.0428476,True,983,228,8395346,14,Twitter for iPhone,Original tweet,https://t.co/QMmAqA9VqO
275,6054,674774481756377088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,https://twitter.com/dog_rates/status/674774481756377088/photo/1,Superpup,pupper,2015-12-10,02:15:47,1.1,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,True,French_bulldog,0.30997800000000003,True,Siamese_cat,0.227677,False,1111,471,8395346,14,Twitter for iPhone,Original tweet,https://t.co/gxIFgg8ktm
276,6062,674737130913071104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,https://twitter.com/dog_rates/status/674737130913071104/photo/1,Rufio,pupper,2015-12-09,23:47:22,1.0,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,Pomeranian,0.948537,True,schipperke,0.0143099,True,Chihuahua,0.00812024,True,645,93,8395346,14,Twitter for iPhone,Original tweet,https://t.co/KNfLnYPmYh
277,6065,674664755118911488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,https://twitter.com/dog_rates/status/674664755118911488/photo/1,Rodman,pupper,2015-12-09,18:59:46,1.0,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,African_crocodile,0.330625,False,American_alligator,0.0753557,False,mink,0.0574807,False,917,253,8395346,14,Twitter for iPhone,Original tweet,https://t.co/S8wCLemrNb
278,6068,674638615994089473,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,https://twitter.com/dog_rates/status/674638615994089473/photo/1,None,pupper,2015-12-09,17:15:54,1.2,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,1678,579,8395346,14,Twitter for iPhone,Original tweet,https://t.co/F33n1hy3LL
279,6072,674447403907457024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,https://twitter.com/dog_rates/status/674447403907457024/photo/1,None,pupper,2015-12-09,04:36:06,1.0,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,Brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.07481950000000001,True,1059,354,8395346,14,Twitter for iPhone,Original tweet,https://t.co/AyJ7Ohk71f
280,6080,674318007229923329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,https://twitter.com/dog_rates/status/674318007229923329/photo/1,Lennon,pupper,2015-12-08,20:01:55,0.8,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1,porcupine,0.846628,False,hamster,0.0381361,False,echidna,0.0146804,False,1410,515,8395346,14,Twitter for iPhone,Original tweet,https://t.co/7mf8XXPAZv
281,6086,674262580978937856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,https://twitter.com/dog_rates/status/674262580978937856/photo/1,Gus,pupper,2015-12-08,16:21:41,0.9,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,1300,452,8395346,14,Twitter for iPhone,Original tweet,https://t.co/gJS1qU0jP7
282,6093,674045139690631169,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,https://twitter.com/dog_rates/status/674045139690631169/photo/1,None,pupper,2015-12-08,01:57:39,0.3,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,1,robin,0.369661,False,rhinoceros_beetle,0.110607,False,European_fire_salamander,0.0431782,False,1408,638,8395347,14,Twitter for iPhone,Original tweet,https://t.co/t5ih0VrK02
283,6095,674038233588723717,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,https://twitter.com/dog_rates/status/674038233588723717/photo/1,Kaiya,pupper,2015-12-08,01:30:12,1.2,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,1095,410,8395347,14,Twitter for iPhone,Original tweet,https://t.co/nX8FiGRHvk
284,6101,673956914389192708,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,https://twitter.com/dog_rates/status/673956914389192708/photo/1,None,pupper,2015-12-07,20:07:04,1.0,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True,1933,948,8395347,14,Twitter for iPhone,Original tweet,https://t.co/nyReCVRiyd
285,6102,673919437611909120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,https://twitter.com/dog_rates/status/673919437611909120/photo/1,Obie,pupper,2015-12-07,17:38:09,1.1,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,1159,368,8395347,14,Twitter for iPhone,Original tweet,https://t.co/cdwPTsGEAb
286,6110,673707060090052608,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",Raymond,pupper,2015-12-07,03:34:14,1.0,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True,1092,386,8395347,14,Twitter for iPhone,Original tweet,https://t.co/QyH1CaY3SM
287,6113,673697980713705472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",Pickles,pupper,2015-12-07,02:58:09,0.8,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1,porcupine,0.151876,False,hen,0.11138,False,doormat,0.0589337,False,3763,1930,8395347,14,Twitter for iPhone,Original tweet,https://t.co/lepRCaGcgw
288,6119,673656262056419329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,https://twitter.com/dog_rates/status/673656262056419329/photo/1,Albert,pupper,2015-12-07,00:12:23,1.0,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,714,238,8395347,14,Twitter for iPhone,Original tweet,https://t.co/PN8hxgZ9We
289,6121,673612854080196609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,https://twitter.com/dog_rates/status/673612854080196609/photo/1,Jeffri,pupper,2015-12-06,21:19:54,0.7,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False,1589,720,8395347,14,Twitter for iPhone,Original tweet,https://t.co/0iyItbtkr8
290,6125,673363615379013632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,https://twitter.com/dog_rates/status/673363615379013632/photo/1,None,pupper,2015-12-06,04:49:31,1.1,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,1,ox,0.193431,False,warthog,0.123827,False,bison,0.111177,False,1013,305,8395347,14,Twitter for iPhone,Original tweet,https://t.co/m8r9rbcgX4
291,6132,673342308415348736,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,https://twitter.com/dog_rates/status/673342308415348736/photo/1,Django,pupper,2015-12-06,03:24:51,1.0,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski_mask,0.981017,False,Chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,1260,574,8395347,14,Twitter for iPhone,Original tweet,https://t.co/w0YTuiRd1a
292,6135,673295268553605120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,https://twitter.com/dog_rates/status/673295268553605120/photo/1,Eve,pupper,2015-12-06,00:17:55,0.8,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,True,Labrador_retriever,0.06468330000000001,True,Great_Pyrenees,0.0126126,True,7446,3134,8395347,14,Twitter for iPhone,Original tweet,https://t.co/U36HYQIijg
293,6139,673148804208660480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,https://twitter.com/dog_rates/status/673148804208660480/photo/1,Fletcher,pupper,2015-12-05,14:35:56,0.8,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,1,tub,0.8730100000000001,False,bathtub,0.0914341,False,toilet_seat,0.0254563,False,1674,622,8395347,14,Twitter for iPhone,Original tweet,https://t.co/tA4WpkI2cw
294,6142,672988786805112832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,https://twitter.com/dog_rates/status/672988786805112832/photo/1,Schnozz,pupper,2015-12-05,04:00:04,1.0,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,Lakeland_terrier,0.8366319999999999,True,West_Highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,978,292,8395347,14,Twitter for iPhone,Original tweet,https://t.co/a3zYMcvbXG
295,6145,672975131468300288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,https://twitter.com/dog_rates/status/672975131468300288/photo/1,Chuckles,pupper,2015-12-05,03:05:49,1.0,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,True,Brabancon_griffon,0.044667800000000014,True,French_bulldog,0.0365705,True,1660,898,8395347,14,Twitter for iPhone,Original tweet,https://t.co/ZlcF0TIRW1
